id,Tweet,following,followers,actions,is_retweet,tweet_url
767,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',34,39,592,True,https://twitter.com/frandiias23/status/1466761216664215555
768,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',265,379,592,True,https://twitter.com/brokesamgy/status/1466761094140157957
769,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',130,68,592,True,https://twitter.com/telmoruxaa/status/1466761070320701442
770,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',759,1274,592,True,https://twitter.com/ralexcrl/status/1466761021767442446
771,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',553,236,592,True,https://twitter.com/joao_agostinho_/status/1466761020165312516
772,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',234,363,592,True,https://twitter.com/vascoleitao98/status/1466760917878722560
773,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',94,49,592,True,https://twitter.com/tyygazzzz/status/1466760882931838994
774,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',589,44,592,True,https://twitter.com/martim_oliv07/status/1466760707870011395
775,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',196,188,592,True,https://twitter.com/__Renato77__/status/1466760590853038081
776,'Essa dupla é incrível demais para ficar conosco.Marque um amigo que você é grato por este ano e concorra à um Headset A40 Special Edition e um mouse Logitech G PRO Wireless.Valide sua inscrição e veja outras maneiras de ganhar: https://t.co/5ulXSvEks1 https://t.co/7ZoX5NoLqF',2694,6490,132,True,https://twitter.com/PastorXbox/status/1466760554098348036
777,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',40,49,592,True,https://twitter.com/MGuerreiro19/status/1466760512600002572
778,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',495,179,592,True,https://twitter.com/truehvh/status/1466760417343156224
779,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',108,38,592,True,https://twitter.com/kiko_machado_27/status/1466760290746384386
780,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',209,103,592,True,https://twitter.com/PedroPinela5/status/1466759973497675776
781,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',296,156,592,True,https://twitter.com/abreu6100/status/1466759845160304653
782,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',517,278,592,True,https://twitter.com/RuiB99B/status/1466759709512413185
783,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',172,60,592,True,https://twitter.com/Diogo_VBC/status/1466759623294296070
784,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',578,367,592,True,https://twitter.com/marcelo_gr_08/status/1466759548983726083
785,'SORTEIO  / GIVEAWAYGALERA, vou sortear 10 cópias de Guazu: o resgate para @Xbox dia 03.12 (sexta-feira)!!Para participar basta curtir esse tweet, retweetar e seguir a página da @StudiosGuara !Marque 1 amigo e PASSA SUA GAMERTAG nos comentários!Sorteio dia 03.12 à noite!! https://t.co/bQZgCCOUwk',916,1001,195,True,https://twitter.com/EllaMadness100k/status/1466759548061028357
786,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',121,123,592,True,https://twitter.com/ocorreia_03/status/1466759440091303937
787,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',4,2,592,True,https://twitter.com/JooFerr53133817/status/1466759235258269697
788,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',179,365,592,True,https://twitter.com/Iara_G11/status/1466759205650579461
789,'Essa dupla é incrível demais para ficar conosco.Marque um amigo que você é grato por este ano e concorra à um Headset A40 Special Edition e um mouse Logitech G PRO Wireless.Valide sua inscrição e veja outras maneiras de ganhar: https://t.co/5ulXSvEks1 https://t.co/7ZoX5NoLqF',523,4,132,True,https://twitter.com/elizmermo/status/1466759200915271691
790,'@Xenos_Giveaway xenos https://t.co/1Men4SNwsr',1849,30,0,False,https://twitter.com/bigwonx/status/1466759116508983297
791,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',220,252,592,True,https://twitter.com/duartemaia_/status/1466759114814640133
792,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',912,26,1021,True,https://twitter.com/chriaspi/status/1466759090747711493
793,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',298,264,592,True,https://twitter.com/Netao05/status/1466759089057411073
794,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',375,493,592,True,https://twitter.com/dcapel35/status/1466758796936687617
795,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',220,92,592,True,https://twitter.com/lucasalmass/status/1466758717932777473
796,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',3767,1284,592,True,https://twitter.com/LeoNewman19/status/1466758691382726663
797,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',90,40,592,True,https://twitter.com/joaolop3s98/status/1466758684248322050
798,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',165,27,592,True,https://twitter.com/martimfreitas20/status/1466758579688546316
799,'Pessoal, ÓTIMA DICA do @canaldocolvara pra conseguir jogos grátis!1. Mude p/eshop EUA2. Compre Creepy Tale, baixe3. Compre Star Horizon, baixe4. Baixe de graça Strike Force KittyA parti daí, serão +15 JOGOS GRÁTIS conforme calendário. Será... (+)https://t.co/czYfhWg7Yo',42,103,9,False,https://twitter.com/vava_azrs/status/1466758504082026500
800,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',362,195,592,True,https://twitter.com/AfonsoMariaNob1/status/1466758474235318277
801,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',110,20,592,True,https://twitter.com/MiguelPicado9/status/1466758419277389829
802,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',181,96,592,True,https://twitter.com/__pedro__santos/status/1466758404890931206
803,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',698,141,592,True,https://twitter.com/guisantos35/status/1466758344958431242
804,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',105,107,592,True,https://twitter.com/albucasmusic/status/1466758335827525645
805,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',137,82,592,True,https://twitter.com/_GGuerreiro_/status/1466758231276072963
806,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',188,98,592,True,https://twitter.com/_carlosr13/status/1466758227232755712
807,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',302,157,592,True,https://twitter.com/PauloPalhares4/status/1466758135603994629
808,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',401,64,592,True,https://twitter.com/DiogoJanota/status/1466757981970837509
809,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',170,28,592,True,https://twitter.com/brunoo1906/status/1466757870133911556
810,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',397,488,592,True,https://twitter.com/Viola_Bruh/status/1466757761849606150
811,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',361,239,592,True,https://twitter.com/Goncalo_Vieira_/status/1466757734121062400
812,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',318,176,592,True,https://twitter.com/brvnomeloo/status/1466757537672351745
813,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',146,109,592,True,https://twitter.com/Joaotavares_77/status/1466757487961460741
814,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',80,55,592,True,https://twitter.com/PalitoAfonso/status/1466757377043148804
815,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',662,201,592,True,https://twitter.com/eSports_Umar/status/1466757369464070152
816,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',72,63,592,True,https://twitter.com/SIR_MagozZ/status/1466757234281615372
817,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',136,249,592,True,https://twitter.com/joaooliveira10_/status/1466757171169927175
818,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',309,404,592,True,https://twitter.com/joelbtzy/status/1466757057227464712
819,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',95,21,592,True,https://twitter.com/vansh_rijal/status/1466756995487260675
820,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',160,153,592,True,https://twitter.com/grava_6/status/1466756985735503878
821,'SORTEIO  / GIVEAWAYGALERA, vou sortear 10 cópias de Guazu: o resgate para @Xbox dia 03.12 (sexta-feira)!!Para participar basta curtir esse tweet, retweetar e seguir a página da @StudiosGuara !Marque 1 amigo e PASSA SUA GAMERTAG nos comentários!Sorteio dia 03.12 à noite!! https://t.co/bQZgCCOUwk',234,93,195,True,https://twitter.com/owensurfbr/status/1466756628011794432
822,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',264,301,592,True,https://twitter.com/ZacariasJoao9/status/1466756601705119744
823,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',213,96,592,True,https://twitter.com/OlaBruce19/status/1466756194232676359
824,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',252,148,592,True,https://twitter.com/bracinhos_2745/status/1466755974820204547
825,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',231,283,592,True,https://twitter.com/botija06/status/1466755954154868736
826,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',185,209,592,True,https://twitter.com/FabioBombadao/status/1466755953169215491
827,'@ASTRO_XRP r4aQtzbPQoTARLzYiA1jhoJwH53dPSZph91199978E810AD3AA46D70DF07302D766BA6E19AB76DF97D7FCFA22E6C9AFF4E#Airdrop #Giveaway #NFTGiveaway https://t.co/dNuFlVgOpa',229,6,0,False,https://twitter.com/lbbbsss/status/1466755852472586242
828,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',1278,390,592,True,https://twitter.com/cspitos/status/1466755838425677824
829,'SORTEIO  / GIVEAWAYGALERA, vou sortear 10 cópias de Guazu: o resgate para @Xbox dia 03.12 (sexta-feira)!!Para participar basta curtir esse tweet, retweetar e seguir a página da @StudiosGuara !Marque 1 amigo e PASSA SUA GAMERTAG nos comentários!Sorteio dia 03.12 à noite!! https://t.co/bQZgCCOUwk',908,409,195,True,https://twitter.com/DSouzaNeto/status/1466755830154416134
830,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',178,189,592,True,https://twitter.com/_diogofigas/status/1466755807773659140
831,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',706,171,592,True,https://twitter.com/guerramiguel_/status/1466755406106087432
832,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',548,150,592,True,https://twitter.com/GoncaloRamos23/status/1466755225541386244
833,'Fui às minhas DMs e o @hearthstone_pt disse que eu era lindo mas codes nem vê-los. Portanto SUPERFAKE GIVEAWAY do bundle "Fractured in Alterac Valley"✅1. Follow @SuperFakeHS ✅2. Like &amp; RTSeriam:🧿60 packs🧿2 lendárias🧿Card Back gostosoBoa sorte SIIIIIIIIUUU kkkk 🇵🇹❤️ https://t.co/5iEIenhXy1',9,0,1157,True,https://twitter.com/Atom42190347/status/1466755070821904389
834,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',585,793,592,True,https://twitter.com/ASilva263/status/1466755026261524480
835,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',32,7,592,True,https://twitter.com/leandro64421/status/1466755025120776192
836,'SORTEIO🚨Para comemorar os 5000 inscritos no canal do YouTube, estou sorteando uma pré-venda da nova expansãoInclui:tudo isso que tem na fotoPara participar➡️Me siga🔄Like+Retweet💬Comente sua carta favorita da nova expansão🏆Resultado 6/12 #Hearthstone #giveaway https://t.co/PmCk2Q1fx0',9,0,1021,True,https://twitter.com/Atom42190347/status/1466754860511121411
837,'@Douglas17490133 @spideyeditss @therealsupes Ele alugou um cinema para os seguidores dele e vai fazer giveaway... Acho que é isso que ele vai anunciar hoje :)',91,28,1,False,https://twitter.com/PeteMikes/status/1466754762028822532
838,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',151,185,592,True,https://twitter.com/marcelofrra/status/1466754733427904516
839,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',129,25,592,True,https://twitter.com/MiguelM69032819/status/1466754686359379972
840,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',155,162,592,True,https://twitter.com/Bernardonlf777/status/1466754644571574276
841,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',258,479,592,True,https://twitter.com/inesAuribeiro/status/1466754490430857223
842,'GIVEAWAY!Tenho dois bilhetes duplos para este Benfica vs Sporting.Quem quiser participar só tem que seguir os seguintes passos:- Seguir @Betano_PT - Seguir @JOliveira10_ - Like e RT- comentar com a identificação de 2 amigos.Giveaway termina às 15:00. Boa sorte 🍀 https://t.co/EqbAJyI1qM',356,300,592,True,https://twitter.com/barrosod11/status/1466754461586632710
